timestamp,latency_ms
2025-10-26T19:17:13.452054,6.94
2025-10-26T19:17:13.791985,11.60
2025-10-26T19:17:13.623313,9.84
2025-10-26T19:17:13.957215,9.52
2025-10-26T19:17:14.297580,12.19
2025-10-26T19:17:14.130635,11.23
2025-10-26T19:17:14.468112,10.43
2025-10-26T19:17:14.803923,9.22
2025-10-26T19:17:14.632019,8.49
2025-10-26T19:17:14.970263,9.83
2025-10-26T19:17:15.305260,6.84
2025-10-26T19:17:15.147132,15.62
2025-10-26T19:17:15.478115,9.39
2025-10-26T19:17:15.816552,9.65
2025-10-26T19:17:15.650266,12.96
2025-10-26T19:17:15.982190,6.67
2025-10-26T19:17:16.321740,8.12
2025-10-26T19:17:16.154826,9.45
2025-10-26T19:17:16.493970,9.95
2025-10-26T19:17:16.832096,12.70
2025-10-26T19:17:16.662639,9.22
2025-10-26T19:17:17.001640,10.59
2025-10-26T19:17:17.337795,12.13
2025-10-26T19:17:17.168393,8.53
2025-10-26T19:17:17.506360,10.85
2025-10-26T19:17:17.846799,12.67
2025-10-26T19:17:17.674555,8.65
2025-10-26T19:17:18.013928,10.93
2025-10-26T19:17:18.362450,21.59
2025-10-26T19:17:18.178770,8.45
2025-10-26T19:17:18.515296,11.06
2025-10-26T19:17:18.862483,20.88
2025-10-26T19:17:18.688526,6.91
2025-10-26T19:17:19.029828,13.36
2025-10-26T19:17:19.366217,11.44
2025-10-26T19:17:19.187913,7.91
2025-10-26T19:17:19.525511,7.30
2025-10-26T19:17:19.865825,13.54
2025-10-26T19:17:19.705114,9.29
2025-10-26T19:17:20.042213,11.57
2025-10-26T19:17:20.378650,9.64
2025-10-26T19:17:20.205082,15.03
2025-10-26T19:17:20.540715,13.74
2025-10-26T19:17:20.872150,6.60
2025-10-26T19:17:20.719932,14.85
2025-10-26T19:17:21.055190,11.43
2025-10-26T19:17:21.389306,8.08
2025-10-26T19:17:21.216991,12.05
2025-10-26T19:17:21.554159,13.51
2025-10-26T19:17:21.887035,8.94
2025-10-26T19:17:21.735280,13.82
2025-10-26T19:17:22.075642,14.09
2025-10-26T19:17:22.409445,9.61
2025-10-26T19:17:22.225532,8.29
2025-10-26T19:17:22.566894,11.42
2025-10-26T19:17:22.900166,6.44
2025-10-26T19:17:22.744009,7.53
2025-10-26T19:17:23.081435,6.66
2025-10-26T19:17:23.421925,10.62
2025-10-26T19:17:23.240859,8.88
2025-10-26T19:17:23.580511,10.28
2025-10-26T19:17:23.919587,12.34
2025-10-26T19:17:23.766098,14.30
2025-10-26T19:17:24.100544,9.53
2025-10-26T19:17:24.439280,10.61
2025-10-26T19:17:24.253574,11.05
2025-10-26T19:17:24.585297,5.29
2025-10-26T19:17:24.931688,17.14
2025-10-26T19:17:24.783466,20.49
2025-10-26T19:17:25.104906,6.22
2025-10-26T19:17:25.470510,33.66
2025-10-26T19:17:25.263109,10.09
2025-10-26T19:17:25.598448,7.32
2025-10-26T19:17:25.938025,10.47
2025-10-26T19:17:25.788514,13.96
2025-10-26T19:17:26.125171,11.90
2025-10-26T19:17:26.457717,8.24
2025-10-26T19:17:26.274766,8.77
2025-10-26T19:17:26.619494,15.35
2025-10-26T19:17:26.952788,10.49
2025-10-26T19:17:26.794803,9.28
2025-10-26T19:17:27.134412,10.78
2025-10-26T19:17:27.472444,11.54
2025-10-26T19:17:27.296396,15.17
2025-10-26T19:17:27.622453,6.95
2025-10-26T19:17:27.961329,11.43
2025-10-26T19:17:27.805400,5.77
2025-10-26T19:17:28.147611,9.78
2025-10-26T19:17:28.484759,11.18
2025-10-26T19:17:28.297639,13.35
2025-10-26T19:17:28.633641,11.22
2025-10-26T19:17:28.966395,9.98
2025-10-26T19:17:28.816448,8.82
2025-10-26T19:17:29.156514,10.77
2025-10-26T19:17:29.497787,14.27
2025-10-26T19:17:29.305451,10.29
2025-10-26T19:17:29.645450,13.70
2025-10-26T19:17:29.979195,10.33
2025-10-26T19:17:29.823327,5.92
2025-10-26T19:17:30.161185,9.45
2025-10-26T19:17:30.501393,13.36
2025-10-26T19:17:30.316737,8.80
2025-10-26T19:17:30.653542,11.21
2025-10-26T19:17:30.989775,12.49
2025-10-26T19:17:30.830015,8.06
2025-10-26T19:17:31.168513,8.44
2025-10-26T19:17:31.506746,11.79
2025-10-26T19:17:31.317575,5.84
2025-10-26T19:17:31.659879,11.62
2025-10-26T19:17:31.995926,9.99
2025-10-26T19:17:31.848136,14.65
2025-10-26T19:17:32.178664,9.36
2025-10-26T19:17:32.512124,5.87
2025-10-26T19:17:32.333357,8.28
2025-10-26T19:17:32.669305,9.83
2025-10-26T19:17:33.008959,13.72
2025-10-26T19:17:32.859630,13.23
2025-10-26T19:17:33.192722,12.65
2025-10-26T19:17:33.524086,10.12
2025-10-26T19:17:33.339742,10.48
2025-10-26T19:17:33.673971,9.72
2025-10-26T19:17:34.013266,15.89
2025-10-26T19:17:33.860442,9.67
2025-10-26T19:17:34.193141,8.92
2025-10-26T19:17:34.527070,6.41
2025-10-26T19:17:34.339222,6.82
2025-10-26T19:17:34.677143,11.56
2025-10-26T19:17:35.013000,10.38
2025-10-26T19:17:34.865569,8.11
2025-10-26T19:17:35.209948,14.40
2025-10-26T19:17:35.537181,7.77
2025-10-26T19:17:35.345333,7.20
2025-10-26T19:17:35.687869,11.64
2025-10-26T19:17:36.024842,12.69
2025-10-26T19:17:35.877590,11.86
2025-10-26T19:17:36.210266,9.92
2025-10-26T19:17:36.546212,10.24
2025-10-26T19:17:36.362032,13.50
2025-10-26T19:17:36.699001,12.26
2025-10-26T19:17:37.027734,7.19
2025-10-26T19:17:36.891871,17.26
2025-10-26T19:17:37.230134,17.20
2025-10-26T19:17:37.557647,8.76
2025-10-26T19:17:37.370734,11.67
2025-10-26T19:17:37.707816,11.52
2025-10-26T19:17:38.039012,7.45
2025-10-26T19:17:37.898524,11.64
2025-10-26T19:17:38.232734,8.31
2025-10-26T19:17:38.570625,8.02
2025-10-26T19:17:38.377123,8.87
2025-10-26T19:17:38.713428,10.75
2025-10-26T19:17:39.050758,9.77
2025-10-26T19:17:38.907804,9.40
2025-10-26T19:17:39.242771,6.11
2025-10-26T19:17:39.583077,8.30
2025-10-26T19:17:39.388213,9.96
2025-10-26T19:17:39.727010,10.96
2025-10-26T19:17:40.061956,8.40
2025-10-26T19:17:39.925816,11.98
2025-10-26T19:17:40.258360,6.26
2025-10-26T19:17:40.595724,8.32
2025-10-26T19:17:40.397814,9.83
2025-10-26T19:17:40.737265,15.34
2025-10-26T19:17:41.071102,11.56
2025-10-26T19:17:40.942243,15.88
2025-10-26T19:17:41.269499,8.11
2025-10-26T19:17:41.607640,8.89
2025-10-26T19:17:41.409823,14.28
2025-10-26T19:17:41.745955,16.01
2025-10-26T19:17:42.075520,7.41
2025-10-26T19:17:41.952545,16.05
2025-10-26T19:17:42.283970,9.29
2025-10-26T19:17:42.622797,9.99
2025-10-26T19:17:42.418444,10.75
2025-10-26T19:17:42.752629,8.74
2025-10-26T19:17:43.088545,10.29
2025-10-26T19:17:42.958525,9.33
2025-10-26T19:17:43.301044,14.92
2025-10-26T19:17:43.632541,11.17
2025-10-26T19:17:43.425999,8.98
2025-10-26T19:17:43.761955,8.83
2025-10-26T19:17:44.102783,11.55
2025-10-26T19:17:43.969597,8.57
2025-10-26T19:17:44.309773,10.39
2025-10-26T19:17:44.643643,8.18
2025-10-26T19:17:44.446314,15.55
2025-10-26T19:17:44.775877,6.79
2025-10-26T19:17:45.118236,11.01
2025-10-26T19:17:44.976157,5.56
2025-10-26T19:17:45.319849,11.06
2025-10-26T19:17:45.662539,15.64
2025-10-26T19:17:45.460122,12.88
2025-10-26T19:17:45.788711,7.12
2025-10-26T19:17:46.130037,10.30
2025-10-26T19:17:45.987720,5.39
2025-10-26T19:17:46.331435,11.67
2025-10-26T19:17:46.665939,12.79
2025-10-26T19:17:46.470891,10.27
2025-10-26T19:17:46.806167,9.82
2025-10-26T19:17:47.143039,11.63
2025-10-26T19:17:47.004477,12.32
2025-10-26T19:17:47.343094,12.75
2025-10-26T19:17:47.676547,8.07
2025-10-26T19:17:47.479825,7.24
2025-10-26T19:17:47.821784,10.98
2025-10-26T19:17:48.160632,11.71
2025-10-26T19:17:48.023263,16.26
2025-10-26T19:17:48.354630,9.85
2025-10-26T19:17:48.688850,5.89
2025-10-26T19:17:48.504065,15.02
2025-10-26T19:17:48.835919,8.98
2025-10-26T19:17:49.177022,11.91
2025-10-26T19:17:49.028771,9.13
2025-10-26T19:17:49.364576,9.28
2025-10-26T19:17:49.697182,8.17
2025-10-26T19:17:49.516410,13.56
2025-10-26T19:17:49.846602,10.15
2025-10-26T19:17:50.186876,9.64
2025-10-26T19:17:50.038905,10.70
2025-10-26T19:17:50.383662,17.26
2025-10-26T19:17:50.710230,7.79
2025-10-26T19:17:50.534359,15.83
2025-10-26T19:17:50.864580,8.21
2025-10-26T19:17:51.202549,8.00
2025-10-26T19:17:51.053358,11.82
2025-10-26T19:17:51.385947,6.20
2025-10-26T19:17:51.726853,9.29
2025-10-26T19:17:51.550690,15.55
2025-10-26T19:17:51.885545,12.51
2025-10-26T19:17:52.213674,6.81
2025-10-26T19:17:52.062898,9.45
2025-10-26T19:17:52.397859,6.32
2025-10-26T19:17:52.737007,11.11
2025-10-26T19:17:52.562658,15.21
2025-10-26T19:17:52.889461,8.05
2025-10-26T19:17:53.227260,9.53
2025-10-26T19:17:53.073732,8.59
2025-10-26T19:17:53.406226,7.03
2025-10-26T19:17:53.747795,12.10
2025-10-26T19:17:53.569602,11.72
2025-10-26T19:17:53.901721,6.87
2025-10-26T19:17:54.243358,10.46
2025-10-26T19:17:54.094160,15.25
2025-10-26T19:17:54.423671,6.07
2025-10-26T19:17:54.764263,11.12
2025-10-26T19:17:54.584058,12.01
2025-10-26T19:17:54.918979,12.72
2025-10-26T19:17:55.251257,11.71
2025-10-26T19:17:55.096739,6.14
2025-10-26T19:17:55.437879,9.14
2025-10-26T19:17:55.776891,9.87
2025-10-26T19:17:55.592750,14.57
2025-10-26T19:17:55.922794,7.52
2025-10-26T19:17:56.260357,11.41
2025-10-26T19:17:56.115156,9.29
2025-10-26T19:17:56.452465,11.08
2025-10-26T19:17:56.785282,10.24
2025-10-26T19:17:56.603877,15.78
2025-10-26T19:17:56.960789,36.56
2025-10-26T19:17:57.268883,10.64
2025-10-26T19:17:57.123012,11.54
2025-10-26T19:17:57.456424,11.00
2025-10-26T19:17:57.791060,8.77
2025-10-26T19:17:57.607403,10.64
2025-10-26T19:17:57.945366,13.15
2025-10-26T19:17:58.277134,9.70
2025-10-26T19:17:58.122811,6.39
2025-10-26T19:17:58.462766,12.07
2025-10-26T19:17:58.798745,9.94
2025-10-26T19:17:58.618369,10.07
2025-10-26T19:17:58.954190,9.28
2025-10-26T19:17:59.295528,12.40
2025-10-26T19:17:59.130871,6.18
2025-10-26T19:17:59.474168,11.30
2025-10-26T19:17:59.813593,14.54
2025-10-26T19:17:59.629760,7.66
2025-10-26T19:17:59.971369,11.70
2025-10-26T19:18:00.303822,8.85
2025-10-26T19:18:00.640225,7.39
2025-10-26T19:18:00.976227,9.43
2025-10-26T19:18:01.319538,15.64
2025-10-26T19:18:01.649519,8.03
2025-10-26T19:18:01.989280,9.61
2025-10-26T19:18:02.327314,9.50
2025-10-26T19:18:02.671937,13.75
2025-10-26T19:18:02.998308,6.08
2025-10-26T19:18:03.342596,12.15
2025-10-26T19:18:03.684888,14.36
2025-10-26T19:18:04.017968,8.92
2025-10-26T19:18:04.357420,10.15
2025-10-26T19:18:04.698810,12.43
2025-10-26T19:18:05.034683,13.78
2025-10-26T19:18:05.361345,7.10
2025-10-26T19:18:05.707758,14.48
2025-10-26T19:18:06.039361,7.89
2025-10-26T19:18:06.380663,11.03
2025-10-26T19:18:06.713606,8.21
2025-10-26T19:18:07.051887,8.38
2025-10-26T19:18:07.390615,9.00
2025-10-26T19:18:07.728956,8.71
2025-10-26T19:18:08.066741,8.39
2025-10-26T19:18:08.407482,11.02
2025-10-26T19:18:08.751630,16.32
2025-10-26T19:18:09.079745,9.50
2025-10-26T19:18:09.416720,9.33
2025-10-26T19:18:09.753980,7.31
2025-10-26T19:18:10.093943,11.56
2025-10-26T19:18:10.428048,11.00
2025-10-26T19:18:10.763065,9.77
2025-10-26T19:18:11.100747,9.25
2025-10-26T19:18:11.442323,12.68
2025-10-26T19:18:11.773058,7.83
2025-10-26T19:18:12.112413,9.52
2025-10-26T19:18:12.451406,10.64
2025-10-26T19:18:12.783327,8.14
2025-10-26T19:18:13.120451,11.12
2025-10-26T19:18:13.463819,16.20
2025-10-26T19:18:13.793164,7.14
2025-10-26T19:18:14.135705,14.53
2025-10-26T19:18:14.470672,11.28
2025-10-26T19:18:14.804333,6.15
2025-10-26T19:18:15.148071,11.77
2025-10-26T19:18:15.482293,7.79
2025-10-26T19:18:15.823164,9.85
2025-10-26T19:18:16.157713,10.71
2025-10-26T19:18:16.490762,9.20
2025-10-26T19:18:16.831283,11.02
2025-10-26T19:18:17.170790,12.37
2025-10-26T19:18:17.504543,7.60
2025-10-26T19:18:17.845683,10.27
2025-10-26T19:18:18.186657,13.06
2025-10-26T19:18:18.522926,10.66
2025-10-26T19:18:18.858469,9.78
2025-10-26T19:18:19.194718,7.91
2025-10-26T19:18:19.537212,13.00
2025-10-26T19:18:19.872968,11.37
2025-10-26T19:18:20.206460,6.72
2025-10-26T19:18:20.548852,10.68
2025-10-26T19:18:20.891031,14.33
2025-10-26T19:18:21.224831,9.98
2025-10-26T19:18:21.566245,12.86
2025-10-26T19:18:21.901889,10.87
2025-10-26T19:18:22.235973,11.21
2025-10-26T19:18:22.575262,12.32
2025-10-26T19:18:22.910289,8.25
2025-10-26T19:18:23.258077,17.89
2025-10-26T19:18:23.592374,13.60
2025-10-26T19:18:23.923959,6.29
2025-10-26T19:18:24.267058,11.22
2025-10-26T19:18:24.608402,13.89
2025-10-26T19:18:24.940349,6.96
2025-10-26T19:18:25.286636,14.82
2025-10-26T19:18:25.621186,10.69
2025-10-26T19:18:25.956292,9.96
2025-10-26T19:18:26.298151,13.60
2025-10-26T19:18:26.632846,9.58
2025-10-26T19:18:26.980148,16.76
2025-10-26T19:18:27.310082,12.47
2025-10-26T19:18:27.643878,7.91
2025-10-26T19:18:27.986668,15.54
2025-10-26T19:18:28.321260,11.87
2025-10-26T19:18:28.654470,6.29
2025-10-26T19:18:28.998213,9.40
2025-10-26T19:18:29.333550,10.40
2025-10-26T19:18:29.672586,11.23
2025-10-26T19:18:30.019075,17.12
2025-10-26T19:18:30.346844,8.71
2025-10-26T19:18:30.682596,10.51
2025-10-26T19:18:31.034108,21.82
2025-10-26T19:18:31.361717,11.98
2025-10-26T19:18:31.698114,12.25
2025-10-26T19:18:32.041319,14.64
2025-10-26T19:18:32.368484,7.29
2025-10-26T19:18:32.710805,12.35
2025-10-26T19:18:33.048627,9.99
2025-10-26T19:18:33.385853,10.14
2025-10-26T19:18:33.724915,11.00
2025-10-26T19:18:34.064634,10.88
2025-10-26T19:18:34.401425,11.76
2025-10-26T19:18:34.747827,19.63
2025-10-26T19:18:35.074122,9.13
2025-10-26T19:18:35.414737,12.30
2025-10-26T19:18:35.757395,16.47
