timestamp,latency_ms
2025-10-26T19:17:16.157728,12.09
2025-10-26T19:17:16.498524,14.22
2025-10-26T19:17:16.827368,7.61
2025-10-26T19:17:16.669796,16.12
2025-10-26T19:17:17.009334,17.90
2025-10-26T19:17:17.340358,14.55
2025-10-26T19:17:17.172959,12.84
2025-10-26T19:17:17.523857,28.02
2025-10-26T19:17:17.858265,23.86
2025-10-26T19:17:17.691354,25.15
2025-10-26T19:17:18.040968,37.66
2025-10-26T19:17:18.358549,16.70
2025-10-26T19:17:18.191095,20.48
2025-10-26T19:17:18.524475,19.89
2025-10-26T19:17:18.860187,18.39
2025-10-26T19:17:18.707240,25.30
2025-10-26T19:17:19.039976,23.30
2025-10-26T19:17:19.365978,10.88
2025-10-26T19:17:19.207131,27.05
2025-10-26T19:17:19.531377,12.79
2025-10-26T19:17:19.859650,7.20
2025-10-26T19:17:19.704862,8.81
2025-10-26T19:17:20.047742,16.78
2025-10-26T19:17:20.388240,19.06
2025-10-26T19:17:20.203228,12.89
2025-10-26T19:17:20.540228,13.06
2025-10-26T19:17:20.876140,10.34
2025-10-26T19:17:20.720588,15.13
2025-10-26T19:17:21.059256,15.15
2025-10-26T19:17:21.391116,9.75
2025-10-26T19:17:21.214177,8.97
2025-10-26T19:17:21.557215,16.23
2025-10-26T19:17:21.910156,31.86
2025-10-26T19:17:21.740367,18.61
2025-10-26T19:17:22.074366,12.62
2025-10-26T19:17:22.424296,24.26
2025-10-26T19:17:22.259147,41.77
2025-10-26T19:17:22.575138,19.33
2025-10-26T19:17:22.924907,31.08
2025-10-26T19:17:22.757913,21.33
2025-10-26T19:17:23.090187,15.34
2025-10-26T19:17:23.421806,10.42
2025-10-26T19:17:23.240330,8.27
2025-10-26T19:17:23.593181,22.86
2025-10-26T19:17:23.918615,11.15
2025-10-26T19:17:23.767109,14.45
2025-10-26T19:17:24.107132,15.66
2025-10-26T19:17:24.447368,18.61
2025-10-26T19:17:24.252923,10.24
2025-10-26T19:17:24.587262,7.17
2025-10-26T19:17:24.931104,16.46
2025-10-26T19:17:24.777324,14.19
2025-10-26T19:17:25.111416,12.64
2025-10-26T19:17:25.475947,39.00
2025-10-26T19:17:25.262640,9.56
2025-10-26T19:17:25.603961,12.77
2025-10-26T19:17:25.949888,22.25
2025-10-26T19:17:25.787729,13.06
2025-10-26T19:17:26.125128,11.64
2025-10-26T19:17:26.474363,24.80
2025-10-26T19:17:26.274229,8.17
2025-10-26T19:17:26.641437,37.20
2025-10-26T19:17:26.973508,31.12
2025-10-26T19:17:26.806752,21.17
2025-10-26T19:17:27.141241,17.52
2025-10-26T19:17:27.491033,30.04
2025-10-26T19:17:27.306213,24.90
2025-10-26T19:17:27.640903,25.34
2025-10-26T19:17:27.973422,23.43
2025-10-26T19:17:27.806213,6.42
2025-10-26T19:17:28.156599,18.69
2025-10-26T19:17:28.484712,11.03
2025-10-26T19:17:28.297275,12.93
2025-10-26T19:17:28.632872,10.25
2025-10-26T19:17:28.967274,10.76
2025-10-26T19:17:28.816407,8.73
2025-10-26T19:17:29.160562,14.70
2025-10-26T19:17:29.502312,18.70
2025-10-26T19:17:29.304971,9.74
2025-10-26T19:17:29.638610,6.70
2025-10-26T19:17:29.990303,21.31
2025-10-26T19:17:29.826719,9.24
2025-10-26T19:17:30.161992,10.14
2025-10-26T19:17:30.501360,13.24
2025-10-26T19:17:30.325441,17.38
2025-10-26T19:17:30.652990,10.55
2025-10-26T19:17:30.988180,10.76
2025-10-26T19:17:30.845004,22.98
2025-10-26T19:17:31.169735,9.58
2025-10-26T19:17:31.506707,11.66
2025-10-26T19:17:31.322192,10.40
2025-10-26T19:17:31.659258,10.90
2025-10-26T19:17:31.996658,10.59
2025-10-26T19:17:31.848077,14.51
2025-10-26T19:17:32.178526,9.13
2025-10-26T19:17:32.517903,11.58
2025-10-26T19:17:32.337883,12.68
2025-10-26T19:17:32.666326,6.78
2025-10-26T19:17:33.005250,9.92
2025-10-26T19:17:32.860421,13.87
2025-10-26T19:17:33.192557,12.42
2025-10-26T19:17:33.530376,16.32
2025-10-26T19:17:33.342348,13.03
2025-10-26T19:17:33.674595,10.26
2025-10-26T19:17:34.005067,7.61
2025-10-26T19:17:33.876547,25.69
2025-10-26T19:17:34.192235,7.97
2025-10-26T19:17:34.531566,10.82
2025-10-26T19:17:34.342724,10.25
2025-10-26T19:17:34.688790,23.12
2025-10-26T19:17:35.012391,9.67
2025-10-26T19:17:34.865471,7.95
2025-10-26T19:17:35.204583,8.98
2025-10-26T19:17:35.542385,12.89
2025-10-26T19:17:35.349331,11.13
2025-10-26T19:17:35.687374,11.08
2025-10-26T19:17:36.023996,11.72
2025-10-26T19:17:35.884523,18.60
2025-10-26T19:17:36.209289,8.86
2025-10-26T19:17:36.543868,7.70
2025-10-26T19:17:36.361589,12.91
2025-10-26T19:17:36.698299,11.42
2025-10-26T19:17:37.030314,9.68
2025-10-26T19:17:36.891788,17.06
2025-10-26T19:17:37.225092,12.07
2025-10-26T19:17:37.557601,8.65
2025-10-26T19:17:37.370293,11.16
2025-10-26T19:17:37.708846,12.47
2025-10-26T19:17:38.038061,6.40
2025-10-26T19:17:37.901142,14.19
2025-10-26T19:17:38.242904,18.38
2025-10-26T19:17:38.570068,7.37
2025-10-26T19:17:38.381186,12.85
2025-10-26T19:17:38.718159,15.40
2025-10-26T19:17:39.055937,14.50
2025-10-26T19:17:38.912448,13.85
2025-10-26T19:17:39.252916,16.19
2025-10-26T19:17:39.581324,6.45
2025-10-26T19:17:39.387902,9.58
2025-10-26T19:17:39.735998,19.89
2025-10-26T19:17:40.062737,9.03
2025-10-26T19:17:39.925601,11.55
2025-10-26T19:17:40.270362,18.18
2025-10-26T19:17:40.594910,7.42
2025-10-26T19:17:40.397449,9.40
2025-10-26T19:17:40.734529,12.48
2025-10-26T19:17:41.077826,17.92
2025-10-26T19:17:40.939425,12.72
2025-10-26T19:17:41.280223,18.76
2025-10-26T19:17:41.606827,7.87
2025-10-26T19:17:41.408277,12.64
2025-10-26T19:17:41.740082,10.05
2025-10-26T19:17:42.089786,21.51
2025-10-26T19:17:41.958309,21.67
2025-10-26T19:17:42.290266,15.50
2025-10-26T19:17:42.622747,9.88
2025-10-26T19:17:42.423594,15.65
2025-10-26T19:17:42.757623,13.68
2025-10-26T19:17:43.092522,13.61
2025-10-26T19:17:42.973615,24.30
2025-10-26T19:17:43.306579,20.39
2025-10-26T19:17:43.639468,18.00
2025-10-26T19:17:43.441005,23.79
2025-10-26T19:17:43.774364,21.17
2025-10-26T19:17:44.107281,16.00
2025-10-26T19:17:43.975038,13.78
2025-10-26T19:17:44.323818,24.35
2025-10-26T19:17:44.673952,38.42
2025-10-26T19:17:44.457093,26.15
2025-10-26T19:17:44.790073,20.95
2025-10-26T19:17:45.124494,16.91
2025-10-26T19:17:44.990739,20.00
2025-10-26T19:17:45.323235,14.37
2025-10-26T19:17:45.662476,15.49
2025-10-26T19:17:45.454421,7.03
2025-10-26T19:17:45.792322,10.68
2025-10-26T19:17:46.133696,13.79
2025-10-26T19:17:46.003721,21.24
2025-10-26T19:17:46.341327,21.49
2025-10-26T19:17:46.689791,36.56
2025-10-26T19:17:46.490186,29.41
2025-10-26T19:17:46.823178,26.78
2025-10-26T19:17:47.157416,25.57
2025-10-26T19:17:47.008232,15.93
2025-10-26T19:17:47.357015,26.61
2025-10-26T19:17:47.707124,38.51
2025-10-26T19:17:47.523070,50.34
2025-10-26T19:17:47.823210,12.34
2025-10-26T19:17:48.174188,25.19
2025-10-26T19:17:48.023227,16.16
2025-10-26T19:17:48.374777,29.88
2025-10-26T19:17:48.724110,41.06
2025-10-26T19:17:48.525446,36.05
2025-10-26T19:17:48.841310,14.31
2025-10-26T19:17:49.190773,25.19
2025-10-26T19:17:49.040779,21.02
2025-10-26T19:17:49.364999,9.62
2025-10-26T19:17:49.701691,12.47
2025-10-26T19:17:49.515592,12.64
2025-10-26T19:17:49.851003,14.48
2025-10-26T19:17:50.188891,10.63
2025-10-26T19:17:50.035636,7.30
2025-10-26T19:17:50.377228,10.74
2025-10-26T19:17:50.714711,12.16
2025-10-26T19:17:50.532860,13.92
2025-10-26T19:17:50.863958,7.51
2025-10-26T19:17:51.207669,12.98
2025-10-26T19:17:51.049455,7.76
2025-10-26T19:17:51.390264,10.46
2025-10-26T19:17:51.731610,13.85
2025-10-26T19:17:51.549042,13.72
2025-10-26T19:17:51.884770,11.67
2025-10-26T19:17:52.220325,13.37
2025-10-26T19:17:52.062777,9.27
2025-10-26T19:17:52.406860,15.27
2025-10-26T19:17:52.741026,14.91
2025-10-26T19:17:52.575310,27.48
2025-10-26T19:17:52.907304,25.85
2025-10-26T19:17:53.241054,23.18
2025-10-26T19:17:53.090679,25.38
2025-10-26T19:17:53.406015,6.77
2025-10-26T19:17:53.747730,11.80
2025-10-26T19:17:53.573522,15.38
2025-10-26T19:17:53.906277,11.38
2025-10-26T19:17:54.250661,17.66
2025-10-26T19:17:54.089722,10.31
2025-10-26T19:17:54.429436,11.80
2025-10-26T19:17:54.764223,10.99
2025-10-26T19:17:54.596190,23.95
2025-10-26T19:17:54.919477,13.12
2025-10-26T19:17:55.250869,11.25
2025-10-26T19:17:55.104839,14.17
2025-10-26T19:17:55.441811,12.95
2025-10-26T19:17:55.776843,9.74
2025-10-26T19:17:55.600428,22.17
2025-10-26T19:17:55.923322,7.98
2025-10-26T19:17:56.259719,10.64
2025-10-26T19:17:56.117453,11.46
2025-10-26T19:17:56.448071,6.61
2025-10-26T19:17:56.786089,10.94
2025-10-26T19:17:56.602226,13.98
2025-10-26T19:17:56.931806,7.53
2025-10-26T19:17:57.264478,6.13
2025-10-26T19:17:57.132686,21.13
2025-10-26T19:17:57.461735,16.23
2025-10-26T19:17:57.798496,16.10
2025-10-26T19:17:57.608712,11.89
2025-10-26T19:17:57.941902,9.59
2025-10-26T19:17:58.290137,22.57
2025-10-26T19:17:58.127935,11.46
2025-10-26T19:17:58.489744,38.98
2025-10-26T19:17:58.807207,18.32
2025-10-26T19:17:58.623926,15.27
2025-10-26T19:17:58.973407,28.41
2025-10-26T19:17:59.307144,23.82
2025-10-26T19:17:59.139553,14.73
2025-10-26T19:17:59.474235,11.26
2025-10-26T19:17:59.807104,7.92
2025-10-26T19:17:59.640827,18.62
2025-10-26T19:17:59.990938,31.18
2025-10-26T19:18:00.302147,7.10
2025-10-26T19:18:00.640836,7.94
2025-10-26T19:18:00.981645,14.77
2025-10-26T19:18:01.313477,9.42
2025-10-26T19:18:01.653641,12.01
2025-10-26T19:18:01.992784,13.02
2025-10-26T19:18:02.326362,8.45
2025-10-26T19:18:02.668420,9.90
2025-10-26T19:18:02.997941,5.61
2025-10-26T19:18:03.358678,28.17
2025-10-26T19:18:03.690428,19.58
2025-10-26T19:18:04.022397,13.25
2025-10-26T19:18:04.366109,18.34
2025-10-26T19:18:04.696130,9.40
2025-10-26T19:18:05.034243,13.25
2025-10-26T19:18:05.365909,11.51
2025-10-26T19:18:05.702541,9.12
2025-10-26T19:18:06.045229,13.68
2025-10-26T19:18:06.407532,37.82
2025-10-26T19:18:06.723701,18.25
2025-10-26T19:18:07.057769,14.19
2025-10-26T19:18:07.407824,26.05
2025-10-26T19:18:07.741489,21.18
2025-10-26T19:18:08.073065,14.64
2025-10-26T19:18:08.424117,27.57
2025-10-26T19:18:08.756976,21.55
2025-10-26T19:18:09.090778,20.39
2025-10-26T19:18:09.424806,17.32
2025-10-26T19:18:09.774798,27.94
2025-10-26T19:18:10.106493,23.86
2025-10-26T19:18:10.440568,23.42
2025-10-26T19:18:10.794247,40.82
2025-10-26T19:18:11.107373,15.80
2025-10-26T19:18:11.441063,11.28
2025-10-26T19:18:11.778131,12.83
2025-10-26T19:18:12.121922,18.60
2025-10-26T19:18:12.474642,33.58
2025-10-26T19:18:12.789830,14.58
2025-10-26T19:18:13.123975,14.46
2025-10-26T19:18:13.490143,42.33
2025-10-26T19:18:13.807313,21.22
2025-10-26T19:18:14.140914,19.64
2025-10-26T19:18:14.491022,31.37
2025-10-26T19:18:14.823985,25.74
2025-10-26T19:18:15.156327,19.93
2025-10-26T19:18:15.488599,13.87
2025-10-26T19:18:15.822810,9.44
2025-10-26T19:18:16.163226,16.15
2025-10-26T19:18:16.524757,42.82
2025-10-26T19:18:16.840540,20.25
2025-10-26T19:18:17.176490,17.67
2025-10-26T19:18:17.524618,27.48
2025-10-26T19:18:17.856567,21.11
2025-10-26T19:18:18.190679,16.67
2025-10-26T19:18:18.540617,28.03
2025-10-26T19:18:18.874044,25.32
2025-10-26T19:18:19.207227,20.25
2025-10-26T19:18:19.541093,16.50
2025-10-26T19:18:19.872592,10.95
2025-10-26T19:18:20.212856,12.90
2025-10-26T19:18:20.546955,8.57
2025-10-26T19:18:20.894502,17.76
2025-10-26T19:18:21.240258,24.87
2025-10-26T19:18:21.574154,19.97
2025-10-26T19:18:21.908281,17.21
2025-10-26T19:18:22.240295,15.45
2025-10-26T19:18:22.573233,10.07
2025-10-26T19:18:22.919162,17.08
2025-10-26T19:18:23.255761,15.21
2025-10-26T19:18:23.590349,11.35
2025-10-26T19:18:23.931729,14.01
2025-10-26T19:18:24.266114,9.84
2025-10-26T19:18:24.602273,7.68
2025-10-26T19:18:24.945724,12.26
2025-10-26T19:18:25.284635,12.37
2025-10-26T19:18:25.619204,8.46
2025-10-26T19:18:25.957012,10.60
2025-10-26T19:18:26.295737,10.71
2025-10-26T19:18:26.634796,11.32
2025-10-26T19:18:26.979183,15.47
2025-10-26T19:18:27.312251,14.41
2025-10-26T19:18:27.645762,9.59
2025-10-26T19:18:27.987314,16.08
2025-10-26T19:18:28.323910,14.02
2025-10-26T19:18:28.656576,8.16
2025-10-26T19:18:29.000541,11.42
2025-10-26T19:18:29.335612,12.37
2025-10-26T19:18:29.669862,8.29
2025-10-26T19:18:30.018001,15.56
2025-10-26T19:18:30.352523,14.09
2025-10-26T19:18:30.679045,6.85
2025-10-26T19:18:31.025740,13.11
